"X_id","RSN","YEAR_REGISTERED","YEAR_EVALUATED","YEAR_BUILT","PROPERTY_TYPE","WARD","WARDNAME","SITE_ADDRESS","CONFIRMED_STOREYS","CONFIRMED_UNITS","EVALUATION_COMPLETED_ON","SCORE","RESULTS_OF_SCORE","NO_OF_AREAS_EVALUATED","ENTRANCE_LOBBY","ENTRANCE_DOORS_WINDOWS","SECURITY","STAIRWELLS","LAUNDRY_ROOMS","INTERNAL_GUARDS_HANDRAILS","GARBAGE_CHUTE_ROOMS","GARBAGE_BIN_STORAGE_AREA","ELEVATORS","STORAGE_AREAS_LOCKERS","INTERIOR_WALL_CEILING_FLOOR","INTERIOR_LIGHTING_LEVELS","GRAFFITI","EXTERIOR_CLADDING","EXTERIOR_GROUNDS","EXTERIOR_WALKWAYS","BALCONY_GUARDS","WATER_PEN_EXT_BLDG_ELEMENTS","PARKING_AREA","OTHER_FACILITIES","GRID","LATITUDE","LONGITUDE","X","Y"
2979401,4153903,2017,2017,1923,"PRIVATE",12,"Toronto-St. Paul's","316 LONSDALE RD",4,10,"2017-10-24",65,"Evaluation needs to be conducted in 1 year",15,3,3,3,3,3,3,NA,3,NA,NA,3,4,5,3,3,3,NA,4,3,NA,"S1231",43.6890629777,-79.4118183457,311893.356,4838571.296
2979402,4154686,2017,2017,1960,"PRIVATE",6,"York Centre","3905 BATHURST ST",5,50,"2017-10-24",66,"Evaluation needs to be conducted in 2 years",18,4,3,3,3,3,3,3,3,3,NA,4,3,5,3,3,3,4,3,3,NA,"N0630",43.7432072766,-79.4350944029,310012.274,4844584.687
2979403,4153053,2017,2017,1960,"PRIVATE",4,"Parkdale-High Park","470 RONCESVALLES AVE",4,39,"2017-10-24",61,"Evaluation needs to be conducted in 1 year",15,3,3,3,3,NA,3,NA,3,NA,NA,3,3,3,4,3,3,3,3,3,NA,"S0432",43.653020008,-79.451921964,308662.363,4834565.429
2979404,4153054,2017,2017,1990,"SOCIAL HOUSING",4,"Parkdale-High Park","515 PARKSIDE DR",6,75,"2017-10-24",77,"Evaluation needs to be conducted in 2 years",18,4,4,5,3,3,4,4,4,3,NA,4,4,5,4,4,3,4,3,4,NA,"S0432",43.654209663,-79.459398889,308059.191,4834697.288
2979405,4155195,2017,2017,1958,"PRIVATE",5,"York South-Weston","15 GRAY AVE",3,17,"2017-10-24",64,"Evaluation needs to be conducted in 1 year",15,3,3,3,3,3,3,NA,3,NA,NA,3,3,4,3,4,4,NA,3,3,NA,"W0535",43.6812020963,-79.4931053414,305340.27,4837694.285
2979406,4154503,2017,2017,1959,"PRIVATE",8,"Eglinton-Lawrence","61 NEPTUNE DR",3,34,"2017-10-24",53,"Evaluation needs to be conducted in 1 year",18,3,2,3,3,3,3,NA,3,2,3,2,2,3,2,3,3,3,2,3,NA,"N0823",43.731860222,-79.437462746,309822.193,4843324.941
2979407,4154520,2017,2017,1965,"PRIVATE",8,"Eglinton-Lawrence","1 MARQUETTE AVE",4,24,"2017-10-24",56,"Evaluation needs to be conducted in 1 year",17,3,2,4,3,3,3,NA,3,2,NA,3,2,3,3,3,2,3,3,3,NA,"N0823",43.733771348,-79.433653399,310128.895,4843537.493
2979408,4155494,2017,2017,1952,"PRIVATE",3,"Etobicoke-Lakeshore","2547 LAKE SHORE BLVD W",4,26,"2017-10-24",65,"Evaluation needs to be conducted in 1 year",16,3,3,4,3,3,2,NA,3,NA,3,4,2,5,4,4,3,NA,3,3,NA,"W0336",43.609303547,-79.4892009672,305656.036,4829706.813
2979409,4155493,2017,2017,1952,"PRIVATE",3,"Etobicoke-Lakeshore","2549 LAKE SHORE BLVD W",4,26,"2017-10-24",67,"Evaluation needs to be conducted in 2 years",15,3,3,4,4,3,2,NA,3,NA,NA,4,2,5,3,4,3,NA,4,3,NA,"W0336",43.6093290014,-79.4885909687,305705.277,4829709.647
2979410,4155492,2017,2017,1952,"PRIVATE",3,"Etobicoke-Lakeshore","2555 LAKE SHORE BLVD W",4,26,"2017-10-24",63,"Evaluation needs to be conducted in 1 year",16,3,3,4,3,3,2,NA,3,NA,3,4,2,5,3,3,3,NA,3,3,NA,"W0336",43.6090432374,-79.4898363283,305704.944,4829683.294
2979411,4155490,2017,2017,1952,"PRIVATE",3,"Etobicoke-Lakeshore","2559 LAKE SHORE BLVD W",4,26,"2017-10-24",63,"Evaluation needs to be conducted in 1 year",15,3,3,4,4,3,2,NA,3,NA,NA,3,2,5,4,3,3,NA,3,2,NA,"W0336",43.6090936183,-79.4886161506,305607.776,4829677.695
2979412,4154517,2017,2017,1956,"PRIVATE",8,"Eglinton-Lawrence","27 HOTSPUR RD",3,11,"2017-10-24",64,"Evaluation needs to be conducted in 1 year",17,3,3,3,3,3,3,NA,3,NA,3,3,3,5,3,4,3,3,3,3,NA,"N0823",43.732489237,-79.434967025,310023.188,4843394.977
2979413,4155476,2017,2017,1960,"PRIVATE",3,"Etobicoke-Lakeshore","2361 LAKE SHORE BLVD W",4,47,"2017-10-24",58,"Evaluation needs to be conducted in 1 year",17,3,2,3,3,3,4,NA,3,3,NA,2,3,3,3,2,3,4,3,2,NA,"W0336",43.6158682454,-79.4878084713,305768.347,4830436.132
2979414,4155475,2017,2017,1959,"PRIVATE",3,"Etobicoke-Lakeshore","2369 LAKE SHORE BLVD W",4,87,"2017-10-24",58,"Evaluation needs to be conducted in 1 year",17,3,3,3,2,2,4,NA,3,3,NA,2,3,3,3,2,3,4,3,3,NA,"W0336",43.615736635,-79.4878821357,305762.403,4830421.51
2979415,4153218,2017,2017,1907,"PRIVATE",11,"University-Rosedale","93-99 MADISON AVE",3,17,"2017-10-24",69,"Evaluation needs to be conducted in 2 years",16,3,3,3,4,4,3,NA,3,NA,NA,4,3,5,3,4,4,3,3,3,NA,"S1127",NA,NA,312525.277,4836561.438
2979416,4244947,2017,2017,2014,"PRIVATE",12,"Toronto-St. Paul's","320 TWEEDSMUIR AVE",30,336,"2017-10-24",85,"Evaluation needs to be conducted in 2 years",19,4,5,5,4,NA,4,4,4,4,4,4,4,5,4,5,4,4,4,4,5,"S1230",43.6859132335,-79.4145838905,311670.723,4838221.114
2979417,4153233,2017,2017,1971,"PRIVATE",11,"University-Rosedale","277-283 ST GEORGE ST",10,74,"2017-10-24",60,"Evaluation needs to be conducted in 1 year",19,3,2,3,3,3,3,2,3,4,2,3,3,5,3,3,3,3,3,3,NA,"S1127",NA,NA,312646.701,4836883.399
2979418,4153113,2017,2017,1930,"PRIVATE",9,"Davenport","921 ST CLAIR AVE W",4,23,"2017-10-24",63,"Evaluation needs to be conducted in 1 year",14,3,3,3,3,NA,3,NA,4,NA,NA,3,3,4,3,3,3,NA,3,3,NA,"S0928",43.679604386,-79.434318956,310079.882,4837519.722
2979419,4153112,2017,2017,1930,"PRIVATE",9,"Davenport","923 ST CLAIR AVE W",4,24,"2017-10-24",61,"Evaluation needs to be conducted in 1 year",14,3,3,3,3,NA,3,NA,4,NA,NA,3,2,4,3,3,3,NA,3,3,NA,"S0928",43.679556649,-79.434507969,310064.646,4837514.406
2979420,4153111,2017,2017,1930,"PRIVATE",9,"Davenport","925 ST CLAIR AVE W",4,24,"2017-10-24",64,"Evaluation needs to be conducted in 1 year",14,3,3,3,3,NA,4,NA,4,NA,NA,3,3,4,3,3,3,NA,3,3,NA,"S0928",43.6795294913,-79.4347109535,310048.545,4837510.422
2979421,4154887,2017,2017,1960,"PRIVATE",16,"Don Valley East","48 ECCLESTON DR",4,69,"2017-10-24",62,"Evaluation needs to be conducted in 1 year",18,3,3,4,3,3,3,NA,3,3,3,3,4,4,3,2,3,3,3,3,NA,"N1628",43.7279658085,-79.3179887258,319448.016,4842905.497
2979422,4155088,2017,2017,1993,"SOCIAL HOUSING",5,"York South-Weston","2480 EGLINTON AVE W",8,97,"2017-10-24",52,"Evaluation needs to be conducted in 1 year",18,3,2,3,3,2,3,3,2,2,NA,3,3,3,3,2,2,NA,3,3,2,"W0533",43.6916984742,-79.4694113226,307250.278,4838860.746
2979423,4155080,2017,2017,1975,"PRIVATE",5,"York South-Weston","2501 EGLINTON AVE W",4,25,"2017-10-24",65,"Evaluation needs to be conducted in 1 year",19,4,3,4,4,3,4,3,3,4,2,3,2,4,4,3,3,3,3,3,NA,"W0537",43.6910731495,-79.469713055,307225.981,4838791.27
2979424,4154730,2017,2017,1970,"PRIVATE",15,"Don Valley West","17 FARMSTEAD RD",19,136,"2017-10-24",76,"Evaluation needs to be conducted in 2 years",20,4,4,3,4,4,4,4,4,4,4,3,4,5,3,4,3,4,4,3,4,"N1522",43.754388627,-79.361675806,315923.296,4845835.076
2979425,4153094,2017,2017,2008,"PRIVATE",9,"Davenport","767 DOVERCOURT RD",3,19,"2017-10-24",75,"Evaluation needs to be conducted in 2 years",16,4,4,3,4,4,4,NA,4,NA,4,4,3,5,3,3,3,NA,4,4,NA,"S0932",43.6618560972,-79.4293177813,310485.14,4835547.351
2979426,4152667,2017,2017,1962,"PRIVATE",20,"Scarborough Southwest","130 FOXRIDGE DR",3,30,"2017-10-24",48,"Building Audit",17,2,2,2,2,2,3,NA,3,NA,2,2,2,5,2,1,3,2,3,3,NA,"E2023",43.7242519745,-79.2657615108,323656.732,4842503.35
2979427,4153055,2017,2017,1992,"SOCIAL HOUSING",4,"Parkdale-High Park","1709 BLOOR ST W",6,80,"2017-10-24",81,"Evaluation needs to be conducted in 2 years",19,5,4,5,3,3,4,4,4,3,NA,4,4,5,4,4,4,4,4,4,5,"S0432",43.654570058,-79.45891655,308098.342,4834736.391
2979428,4155074,2017,2017,1968,"PRIVATE",9,"Davenport","531 CALEDONIA RD",4,24,"2017-10-24",61,"Evaluation needs to be conducted in 1 year",15,3,2,2,3,3,2,NA,3,NA,NA,3,3,5,4,3,3,NA,4,3,NA,"S0921",43.6912694994,-79.4611736756,307914.356,4838813.374
2979429,4154593,2017,2017,1958,"PRIVATE",6,"York Centre","3888 BATHURST ST",3,31,"2017-10-24",60,"Evaluation needs to be conducted in 1 year",17,3,3,2,3,3,3,NA,3,3,NA,3,3,4,3,3,2,4,3,3,NA,"N0629",43.7428392461,-79.4358673585,309950.049,4844543.753
2979430,4154592,2017,2017,1958,"PRIVATE",6,"York Centre","3890 BATHURST ST",4,30,"2017-10-24",61,"Evaluation needs to be conducted in 1 year",17,3,3,3,3,3,3,NA,3,3,NA,3,2,4,3,3,3,4,3,3,NA,"N0629",43.7431564667,-79.4359561971,309942.868,4844578.99
2979431,4255639,2017,2017,1958,"PRIVATE",6,"York Centre","3892 BATHURST ST",4,29,"2017-10-24",64,"Evaluation needs to be conducted in 1 year",17,3,3,3,3,3,3,NA,3,3,NA,3,3,5,3,3,3,4,3,3,NA,"N0629",43.7434082463,-79.4360131728,309938.259,4844606.96
2979432,4255640,2017,2017,1958,"PRIVATE",6,"York Centre","3894 BATHURST ST",4,29,"2017-10-24",62,"Evaluation needs to be conducted in 1 year",17,3,3,3,3,3,3,NA,3,3,NA,3,3,5,3,3,3,3,3,3,NA,"N0629",43.7437026681,-79.4360783017,309932.99,4844639.667
2979433,4154591,2017,2017,1958,"PRIVATE",6,"York Centre","3896 BATHURST ST",4,30,"2017-10-24",62,"Evaluation needs to be conducted in 1 year",17,3,3,3,3,3,3,NA,3,2,NA,3,3,5,3,3,4,3,3,3,NA,"N0629",43.7439610802,-79.4361472401,309927.417,4844668.373
2979434,4155001,2017,2017,1951,"PRIVATE",12,"Toronto-St. Paul's","1862 BATHURST ST",7,75,"2017-10-24",73,"Evaluation needs to be conducted in 2 years",17,4,4,4,3,4,2,NA,4,4,3,4,4,5,4,3,3,NA,4,3,NA,"S1224",43.6975994594,-79.4245680335,310864.673,4839518.652
2979435,4153957,2017,2017,1964,"PRIVATE",8,"Eglinton-Lawrence","2121 BATHURST ST",11,210,"2017-10-24",80,"Evaluation needs to be conducted in 2 years",17,4,4,4,4,NA,4,4,4,4,NA,4,4,5,4,4,4,4,3,4,NA,"N0832",43.7039163389,-79.4253300731,310802.633,4840220.402
2979436,4152615,2017,2017,1962,"PRIVATE",20,"Scarborough Southwest","534 BIRCHMOUNT RD",4,34,"2017-10-24",54,"Evaluation needs to be conducted in 1 year",17,2,3,4,2,2,2,NA,2,3,NA,3,2,4,2,3,3,4,3,2,NA,"E2029",43.7103310717,-79.2701499955,323307.445,4840955.829
2979437,4152614,2017,2017,1960,"PRIVATE",20,"Scarborough Southwest","536 BIRCHMOUNT RD",3,28,"2017-10-24",64,"Evaluation needs to be conducted in 1 year",15,3,3,4,3,3,3,NA,4,NA,NA,3,2,5,2,4,3,NA,2,4,NA,"E2029",43.7105768969,-79.2702122358,323302.354,4840983.125
2979438,4152613,2017,2017,1960,"PRIVATE",20,"Scarborough Southwest","540 BIRCHMOUNT RD",4,27,"2017-10-24",69,"Evaluation needs to be conducted in 2 years",16,4,3,4,3,3,3,NA,4,NA,NA,4,3,5,2,4,4,3,3,3,NA,"E2029",43.7107990699,-79.2702992344,323295.275,4841007.788
2979439,4153693,2017,2017,1950,"PRIVATE",19,"Beaches-East York","567 KINGSTON RD",4,15,"2017-10-24",60,"Evaluation needs to be conducted in 1 year",15,3,3,3,3,2,3,NA,3,NA,NA,3,2,5,3,3,3,NA,2,4,NA,"S1939",43.678223,-79.300058207,320905.57,4837383.518
2979440,4153694,2017,2017,1940,"PRIVATE",19,"Beaches-East York","569 KINGSTON RD",4,15,"2017-10-24",59,"Evaluation needs to be conducted in 1 year",15,3,3,3,2,2,3,NA,3,NA,NA,2,3,5,3,3,3,NA,2,4,NA,"S1939",43.6783240562,-79.2996212727,320941.034,4837393.877
2979441,4155704,2017,2017,1994,"SOCIAL HOUSING",19,"Beaches-East York","656 KINGSTON RD",6,106,"2017-10-24",69,"Evaluation needs to be conducted in 2 years",18,3,3,4,3,3,4,3,4,3,NA,3,4,4,3,3,4,3,4,4,NA,"S1936",43.679168172,-79.297693338,321095.995,4837488.989
2979442,4153721,2017,2017,1971,"PRIVATE",19,"Beaches-East York","700 KINGSTON RD",7,38,"2017-10-24",69,"Evaluation needs to be conducted in 2 years",17,4,3,5,3,3,3,NA,3,3,NA,3,4,5,3,4,4,4,3,2,NA,"S1936",43.679427643,-79.296686038,321177.143,4837518.012
2979443,4153695,2017,2017,1935,"PRIVATE",19,"Beaches-East York","737 KINGSTON RD",4,24,"2017-10-24",63,"Evaluation needs to be conducted in 1 year",15,3,3,3,3,3,3,NA,3,NA,NA,3,2,5,3,3,4,NA,3,3,NA,"S1939",43.6793516243,-79.2950478424,321309.513,4837508.933
2979444,4155134,2017,2017,1960,"PRIVATE",5,"York South-Weston","19 DENISON RD E",3,26,"2017-10-24",60,"Evaluation needs to be conducted in 1 year",15,3,3,3,3,2,3,NA,3,NA,NA,3,3,5,3,3,3,NA,3,2,NA,"W0527",43.696310244,-79.506587145,304253.209,4839373.738
2979445,4152626,2017,2017,1955,"PRIVATE",21,"Scarborough Centre","10 CRAIGTON DR",4,36,"2017-10-24",69,"Evaluation needs to be conducted in 2 years",15,4,4,4,4,3,1,NA,3,NA,NA,4,3,5,3,4,3,NA,4,3,NA,"E2131",43.7273459768,-79.3025559656,320691.488,4842839.459
2979446,4152627,2017,2017,1960,"PRIVATE",21,"Scarborough Centre","12 CRAIGTON DR",4,32,"2017-10-24",65,"Evaluation needs to be conducted in 1 year",15,3,3,4,3,3,4,NA,2,NA,NA,3,2,5,4,4,2,NA,4,3,NA,"E2131",43.7275639338,-79.3019458646,320740.584,4842863.786
2979447,4154731,2017,2017,1970,"PRIVATE",15,"Don Valley West","750 YORK MILLS RD",19,137,"2017-10-24",76,"Evaluation needs to be conducted in 2 years",20,4,4,3,4,4,4,4,4,4,4,3,4,5,3,4,4,4,3,3,4,"N1522",43.75370469,-79.360849641,315989.952,4845759.204
2979448,4155133,2017,2017,1968,"PRIVATE",5,"York South-Weston","80 CLOUSTON AVE",3,17,"2017-10-24",64,"Evaluation needs to be conducted in 1 year",16,3,3,3,3,4,2,NA,3,NA,4,3,3,5,3,3,3,NA,3,3,NA,"W0527",43.6945334826,-79.5084369009,304104.346,4839175.411
2979449,4154407,2017,2017,1970,"PRIVATE",6,"York Centre","1154 WILSON AVE",15,229,"2017-10-24",76,"Evaluation needs to be conducted in 2 years",19,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4,NA,"N0627",43.7264666233,-79.4864218597,305878.438,4842722.978
2979450,4154408,2017,2017,1996,"SOCIAL HOUSING",6,"York Centre","1206 WILSON AVE",5,68,"2017-10-24",75,"Evaluation needs to be conducted in 2 years",19,4,4,4,4,3,4,4,4,4,3,3,3,5,4,4,3,NA,4,3,4,"N0627",43.725308739,-79.489424956,305636.238,4842595.268
2979451,4154545,2017,2017,1960,"PRIVATE",8,"Eglinton-Lawrence","41 WASDALE CRES",3,11,"2017-10-24",58,"Evaluation needs to be conducted in 1 year",17,3,3,3,3,3,3,NA,2,NA,3,3,3,3,3,2,3,3,3,3,NA,"N0823",43.7305618491,-79.4356927596,309965.157,4843179.855
2979452,4154732,2017,2017,1970,"PRIVATE",15,"Don Valley West","740 YORK MILLS RD",19,137,"2017-10-24",76,"Evaluation needs to be conducted in 2 years",20,4,4,3,4,4,4,4,4,4,4,3,4,5,3,4,3,4,4,3,4,"N1522",43.753559279,-79.362054281,315892.973,4845742.888
2979453,4154931,2017,2017,1956,"PRIVATE",12,"Toronto-St. Paul's","21 TICHESTER RD",12,117,"2017-10-24",66,"Evaluation needs to be conducted in 2 years",19,3,3,3,3,3,3,3,4,3,3,3,4,5,3,3,4,3,3,4,NA,"S1230",43.685675216,-79.416929405,311481.385,4838195.429
2979454,4154869,2017,2017,1960,"PRIVATE",16,"Don Valley East","3 SWIFT DR",5,61,"2017-10-24",67,"Evaluation needs to be conducted in 2 years",18,4,3,4,3,3,4,NA,3,3,3,3,4,5,3,4,3,4,2,2,NA,"N1628",43.7266882298,-79.3178088353,319462.82,4842763.595
2979455,4155017,2017,2017,1953,"PRIVATE",9,"Davenport","375 WESTMOUNT AVE",3,30,"2017-10-24",60,"Evaluation needs to be conducted in 1 year",15,3,2,3,3,3,2,NA,3,NA,NA,3,3,5,3,3,3,NA,3,3,NA,"S0925",43.6853681994,-79.4445572925,309254.249,4838158.509
2979456,4154397,2017,2017,1960,"PRIVATE",6,"York Centre","1307 WILSON AVE",8,81,"2017-10-24",76,"Evaluation needs to be conducted in 2 years",19,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,3,4,4,NA,"N0631",43.7228254392,-79.4948470378,305149.24,4842386.885
2979457,4244932,2017,2017,2015,"PRIVATE",12,"Toronto-St. Paul's","310 TWEEDSMUIR AVE",30,251,"2017-10-24",85,"Evaluation needs to be conducted in 2 years",19,5,4,5,4,NA,4,4,4,4,4,4,4,5,4,5,4,4,4,4,5,"S1230",43.6853118353,-79.4144239839,311683.683,4838154.312
2979458,4155405,2017,2017,1992,"SOCIAL HOUSING",2,"Etobicoke Centre","1540 KIPLING AVE",8,128,"2017-10-23",70,"Evaluation needs to be conducted in 2 years",18,4,3,4,4,4,4,3,3,3,NA,3,4,5,3,3,3,NA,3,3,4,"W0221",43.6804703998,-79.5529581707,300514.566,4837614.397
2979459,4155222,2017,2017,1993,"SOCIAL HOUSING",3,"Etobicoke-Lakeshore","773 THE QUEENSWAY",3,63,"2017-10-23",72,"Evaluation needs to be conducted in 2 years",20,3,4,4,3,4,4,4,2,3,4,3,4,5,4,3,3,4,4,3,4,"W0326",43.625636744,-79.504530803,304383.661,4831516.423
2979460,4153984,2017,2017,1956,"PRIVATE",8,"Eglinton-Lawrence","650 BRIAR HILL AVE",9,85,"2017-10-23",75,"Evaluation needs to be conducted in 2 years",19,5,4,4,3,4,4,3,3,5,3,5,4,5,3,3,4,3,3,3,NA,"N0833",43.7083504804,-79.4265525477,310703.673,4840712.912
2979461,4154914,2017,2017,1962,"PRIVATE",16,"Don Valley East","77 PARKWOODS VILLAGE DR",6,85,"2017-10-23",74,"Evaluation needs to be conducted in 2 years",20,5,4,5,3,4,3,3,4,4,3,4,4,5,4,3,3,4,4,3,2,"N1625",43.7609163108,-79.3224297543,319082.404,4846565.29
2979462,4154909,2017,2017,1962,"PRIVATE",16,"Don Valley East","67 PARKWOODS VILLAGE DR",7,78,"2017-10-23",62,"Evaluation needs to be conducted in 1 year",19,4,2,3,4,4,3,2,4,2,2,3,4,5,3,3,3,1,3,4,NA,"N1625",43.7604077056,-79.3211498347,319185.587,4846509.004
2979463,4154903,2017,2017,1963,"PRIVATE",16,"Don Valley East","70 PARKWOODS VILLAGE DR",6,65,"2017-10-23",64,"Evaluation needs to be conducted in 1 year",17,4,2,4,3,4,4,NA,3,2,NA,4,4,4,3,3,3,1,3,3,NA,"N1625",43.7598996821,-79.3227165337,319059.553,4846452.297
2979464,4155227,2017,2017,1957,"PRIVATE",3,"Etobicoke-Lakeshore","301 PARK LAWN RD",4,25,"2017-10-23",59,"Evaluation needs to be conducted in 1 year",18,3,2,4,3,3,2,NA,3,3,3,3,2,5,3,3,3,4,2,2,NA,"W0329",43.6350512379,-79.4924601948,305392.658,4832567.215
2979465,4155272,2017,2017,1955,"PRIVATE",3,"Etobicoke-Lakeshore","34 RIVERWOOD PKWY",4,35,"2017-10-23",63,"Evaluation needs to be conducted in 1 year",16,3,3,4,3,3,3,NA,3,NA,NA,3,4,3,3,3,3,3,3,3,NA,"W0327",43.6397937003,-79.4903246449,305564.983,4833094.093
2979466,4155239,2017,2017,1953,"PRIVATE",3,"Etobicoke-Lakeshore","317 PARK LAWN RD",4,32,"2017-10-23",65,"Evaluation needs to be conducted in 1 year",16,3,2,4,3,3,2,NA,3,NA,NA,3,4,5,3,3,4,4,3,3,NA,"W0329",43.635649636,-79.4928351959,305362.392,4832633.691
2979467,4153743,2017,2017,1969,"PRIVATE",11,"University-Rosedale","7 JACKES AVE",28,267,"2017-10-23",74,"Evaluation needs to be conducted in 2 years",20,4,4,4,3,4,3,4,3,4,3,3,4,5,3,4,4,4,4,3,4,"S1121",43.684672949,-79.391651748,313519.467,4838086.41
2979468,4153744,2017,2017,1967,"PRIVATE",12,"Toronto-St. Paul's","44 JACKES AVE",24,411,"2017-10-23",79,"Evaluation needs to be conducted in 2 years",19,4,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,3,4,4,"S1238",43.6857858,-79.391174558,313557.781,4838210.101
2979469,4152672,2017,2017,1957,"PRIVATE",20,"Scarborough Southwest","712 KENNEDY RD",4,49,"2017-10-23",68,"Evaluation needs to be conducted in 2 years",17,3,4,4,4,NA,2,NA,4,3,NA,3,3,5,3,4,4,2,4,3,3,"E2023",43.728810664,-79.2674784317,323517.01,4843009.424
2979470,4155271,2017,2017,1955,"PRIVATE",3,"Etobicoke-Lakeshore","2 HILL HEIGHTS RD",4,30,"2017-10-23",60,"Evaluation needs to be conducted in 1 year",17,3,3,4,3,3,2,NA,3,NA,2,3,3,4,3,3,3,3,3,3,NA,"W0327",43.6387928448,-79.4940708914,305262.703,4832982.879
2979471,4152670,2017,2017,1971,"PRIVATE",20,"Scarborough Southwest","672 KENNEDY RD",6,71,"2017-10-23",60,"Evaluation needs to be conducted in 1 year",18,3,3,3,3,4,3,3,2,3,NA,2,3,5,3,3,2,4,3,2,NA,"E2023",43.726046622,-79.265909548,323643.994,4842703.654
2979472,4155084,2017,2017,1957,"PRIVATE",5,"York South-Weston","3 NASHVILLE AVE",4,21,"2017-10-23",59,"Evaluation needs to be conducted in 1 year",15,2,3,3,3,3,2,NA,3,NA,NA,4,3,3,3,3,3,NA,3,3,NA,"W0536",43.6832687554,-79.4730881792,306954.151,4837924.166
2979473,4155083,2017,2017,1965,"PRIVATE",5,"York South-Weston","7 NASHVILLE AVE",4,23,"2017-10-23",53,"Evaluation needs to be conducted in 1 year",16,3,2,2,3,3,3,NA,2,NA,NA,3,2,3,3,2,3,3,2,3,NA,"W0536",43.683178102,-79.4735022306,306920.77,4837914.084
2979474,4153700,2017,2017,1964,"PRIVATE",19,"Beaches-East York","4 NEWBOLD AVE",4,12,"2017-10-23",51,"Evaluation needs to be conducted in 1 year",15,3,2,2,2,2,2,NA,3,NA,NA,2,2,4,2,3,3,NA,3,3,NA,"S1934",43.675371432,-79.31815704,319446.953,4837063.38
2979475,4155384,2017,2017,1950,"PRIVATE",2,"Etobicoke Centre","339 THE WEST MALL",5,51,"2017-10-23",55,"Evaluation needs to be conducted in 1 year",17,2,4,4,3,3,3,NA,3,2,NA,3,2,4,3,2,2,3,2,2,NA,"W0233",43.638068798,-79.563940807,299625.092,4832905.27
2979476,4155250,2017,2017,1955,"PRIVATE",3,"Etobicoke-Lakeshore","143 STEPHEN DR",5,31,"2017-10-23",65,"Evaluation needs to be conducted in 1 year",16,3,3,3,3,3,2,NA,3,NA,NA,3,4,5,3,4,3,4,3,3,NA,"W0327",43.6386817552,-79.4872228094,305815.067,4832975.459
2979477,4156722,2017,2017,1968,"PRIVATE",16,"Don Valley East","20 GRAYDON HALL DR",20,305,"2017-10-23",62,"Evaluation needs to be conducted in 1 year",20,4,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,"N1621",43.763477245,-79.345900416,317191.811,4846847.017
2979478,4152589,2017,2017,1969,"PRIVATE",20,"Scarborough Southwest","10 MACEY AVE",16,255,"2017-10-23",56,"Evaluation needs to be conducted in 1 year",20,3,3,3,2,2,3,2,2,3,2,2,2,5,3,4,3,4,3,3,2,"E2028",43.6922807906,-79.2871199966,321945.072,4838946.874
2979479,4152846,2017,2017,1967,"PRIVATE",24,"Scarborough-Guildwood","4000 LAWRENCE AVE E",12,141,"2017-10-23",77,"Evaluation needs to be conducted in 2 years",19,4,4,4,4,4,4,4,3,4,NA,4,4,2,4,4,4,4,4,4,4,"E2428",43.7661120765,-79.200010227,328937.41,4847170.769
2979480,4152845,2017,2017,1967,"PRIVATE",24,"Scarborough-Guildwood","4010 LAWRENCE AVE E",14,220,"2017-10-23",73,"Evaluation needs to be conducted in 2 years",19,3,4,4,2,3,4,2,4,4,NA,3,4,4,4,4,4,4,4,4,4,"E2428",43.7667315745,-79.1988475843,329030.765,4847239.93
2979481,4153237,2017,2017,1965,"PRIVATE",11,"University-Rosedale","276 ST GEORGE ST",9,88,"2017-10-23",61,"Evaluation needs to be conducted in 1 year",20,3,3,4,3,3,3,3,3,3,3,3,2,5,3,3,3,2,3,3,3,"S1127",43.6735780658,-79.4030693901,312600.601,4836851.692
2979482,4153236,2017,2017,1967,"PRIVATE",11,"University-Rosedale","280 ST GEORGE ST",15,85,"2017-10-23",65,"Evaluation needs to be conducted in 1 year",19,4,4,4,3,4,3,3,3,4,3,3,2,5,3,3,3,3,3,2,NA,"S1127",43.673984446,-79.4033081754,312581.298,4836896.819
2979483,4155373,2017,2017,1966,"PRIVATE",2,"Etobicoke Centre","340 THE EAST MALL",8,77,"2017-10-23",63,"Evaluation needs to be conducted in 1 year",19,3,3,3,3,3,4,NA,2,2,3,3,4,4,4,3,3,3,3,3,4,"W0234",43.639211983,-79.557274574,300163.043,4833031.882
2979484,4155372,2017,2017,1966,"PRIVATE",2,"Etobicoke Centre","350 THE EAST MALL",8,77,"2017-10-23",68,"Evaluation needs to be conducted in 2 years",18,3,3,4,3,3,3,NA,3,3,3,3,4,5,4,3,3,3,4,4,NA,"W0234",43.6409375291,-79.5581295431,300094.471,4833222.672
2979485,4155387,2017,2017,1974,"PRIVATE",2,"Etobicoke Centre","15 EVA RD",18,195,"2017-10-23",70,"Evaluation needs to be conducted in 2 years",18,4,3,4,3,3,4,3,3,4,NA,4,3,5,3,4,3,4,3,3,NA,"W0233",43.638437155,-79.562017823,299621.964,4833042.587
