"_id","RSN","YEAR_REGISTERED","YEAR_EVALUATED","YEAR_BUILT","PROPERTY_TYPE","WARD","WARDNAME","SITE_ADDRESS","CONFIRMED_STOREYS","CONFIRMED_UNITS","EVALUATION_COMPLETED_ON","SCORE","RESULTS_OF_SCORE","NO_OF_AREAS_EVALUATED","ENTRANCE_LOBBY","ENTRANCE_DOORS_WINDOWS","SECURITY","STAIRWELLS","LAUNDRY_ROOMS","INTERNAL_GUARDS_HANDRAILS","GARBAGE_CHUTE_ROOMS","GARBAGE_BIN_STORAGE_AREA","ELEVATORS","STORAGE_AREAS_LOCKERS","INTERIOR_WALL_CEILING_FLOOR","INTERIOR_LIGHTING_LEVELS","GRAFFITI","EXTERIOR_CLADDING","EXTERIOR_GROUNDS","EXTERIOR_WALKWAYS","BALCONY_GUARDS","WATER_PEN_EXT_BLDG_ELEMENTS","PARKING_AREA","OTHER_FACILITIES","GRID","LATITUDE","LONGITUDE","X","Y"
2814716,"4245702","2017","2017","1930","PRIVATE","12","Toronto-St. Paul's","28 BALMORAL AVE","3","27","2017-10-26","63","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","3","N/A","3","N/A","N/A","3","3","5","3","3","3","N/A","3","3","N/A","S1238","43.685742821","-79.3945524551","313285.719","4838204.016"
2814717,"4153374","2017","2017","1965","PRIVATE","12","Toronto-St. Paul's","160 BALMORAL AVE","12","89","2017-10-26","73","Evaluation needs to be conducted in 2 years","19","4","4","3","4","4","4","4","3","3","4","3","4","5","3","4","3","4","3","3","N/A","S1237","43.684495214","-79.4010047716","312765.703","4838064.784"
2814718,"4155545","2017","2017","1955","PRIVATE","03","Etobicoke-Lakeshore","1 BIRCHLEA AVE","3","10","2017-10-26","57","Evaluation needs to be conducted in 1 year","15","3","3","2","3","2","3","N/A","3","N/A","N/A","3","3","4","3","3","3","N/A","3","2","N/A","W0334","43.5927138027","-79.5276951676","302548.194","4827864.057"
2814719,"4155484","2017","2017","1950","PRIVATE","03","Etobicoke-Lakeshore","16 ALBERT AVE","3","18","2017-10-26","64","Evaluation needs to be conducted in 1 year","15","3","3","4","3","3","4","N/A","3","N/A","N/A","3","3","4","3","3","3","N/A","3","3","N/A","W0336","43.6159770796","-79.4891131322","305663.04","4830448.21"
2814720,"4153430","2017","2017","1918","SOCIAL HOUSING","13","Toronto Centre","49 MUTUAL ST","4","20","2017-10-26","68","Evaluation needs to be conducted in 2 years","16","3","3","4","4","3","4","N/A","3","3","N/A","3","3","5","4","3","3","N/A","3","3","N/A","S1332","43.65533821","-79.374729991","314888.613","4834829.365"
2814721,"4155527","2017","2017","1957","PRIVATE","03","Etobicoke-Lakeshore","66 FIFTEENTH ST","3","23","2017-10-26","57","Evaluation needs to be conducted in 1 year","15","2","3","3","3","3","2","N/A","3","N/A","N/A","3","3","3","3","3","3","N/A","3","3","N/A","W0335","43.6016913741","-79.5154841711","303534.33","4828861.169"
2814722,"4155526","2017","2017","1957","PRIVATE","03","Etobicoke-Lakeshore","68 FIFTEENTH ST","3","23","2017-10-26","57","Evaluation needs to be conducted in 1 year","15","3","3","3","3","3","3","N/A","3","N/A","N/A","2","3","3","3","3","3","N/A","2","3","N/A","W0335","43.6018725092","-79.5155664231","303527.693","4828881.294"
2814723,"4154492","2017","2017","1958","PRIVATE","08","Eglinton-Lawrence","47 EUPHRASIA DR","3","26","2017-10-26","59","Evaluation needs to be conducted in 1 year","18","3","3","2","3","3","3","N/A","3","3","2","3","3","4","3","3","3","3","3","3","N/A","N0826","43.7124216861","-79.4606406052","307956.246","4841163.303"
2814724,"4154642","2017","2017","1969","PRIVATE","06","York Centre","4 GOLDFINCH CRT","12","95","2017-10-26","61","Evaluation needs to be conducted in 1 year","19","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","N/A","N0624","43.7701314471","-79.4494799439","308851.855","4847575.071"
2814725,"4154641","2017","2017","1969","PRIVATE","06","York Centre","12 GOLDFINCH CRT","12","143","2017-10-26","63","Evaluation needs to be conducted in 1 year","18","3","3","4","3","3","3","3","3","3","N/A","3","3","5","3","3","3","3","3","3","N/A","N0624","43.7709438668","-79.4509600239","308732.646","4847665.256"
2814726,"4153556","2017","2017","1980","SOCIAL HOUSING","10","Spadina-Fort York","5 HAHN PL","4","32","2017-10-26","63","Evaluation needs to be conducted in 1 year","16","3","3","4","3","3","3","N/A","3","N/A","N/A","3","3","5","3","2","3","2","4","3","N/A","S1039","43.648895594","-79.362805101","315851.683","4834115.191"
2814727,"4153554","2017","2017","1980","SOCIAL HOUSING","10","Spadina-Fort York","33 HAHN PL","8","135","2017-10-26","65","Evaluation needs to be conducted in 1 year","19","4","3","5","3","3","3","3","3","3","N/A","3","3","5","3","2","3","3","3","3","4","S1039","43.649402507","-79.362697005","315860.308","4834171.515"
2814728,"4154964","2017","2017","1929","PRIVATE","12","Toronto-St. Paul's","118 VAUGHAN RD","4","32","2017-10-26","63","Evaluation needs to be conducted in 1 year","15","3","3","3","3","4","4","N/A","3","N/A","N/A","3","3","4","3","2","3","N/A","3","3","N/A","S1229","43.6842251422","-79.4217235507","311095.282","4838032.994"
2814729,"4154984","2017","2017","1955","PRIVATE","12","Toronto-St. Paul's","180 VAUGHAN RD","4","22","2017-10-26","67","Evaluation needs to be conducted in 2 years","14","3","3","3","4","N/A","2","N/A","4","N/A","N/A","4","4","3","3","3","3","N/A","4","4","N/A","S1229","43.6865568405","-79.422647444","311020.562","4838291.988"
2814730,"4154325","2017","2017","1958","PRIVATE","05","York South-Weston","1605 JANE ST","3","28","2017-10-26","60","Evaluation needs to be conducted in 1 year","17","3","3","3","3","3","3","N/A","2","N/A","3","3","2","5","3","3","3","3","3","3","N/A","W0528","43.700297074","-79.5025588448","304578.221","4839815.666"
2814731,"4153019","2017","2017","1959","PRIVATE","04","Parkdale-High Park","166 JAMESON AVE","8","61","2017-10-26","66","Evaluation needs to be conducted in 2 years","17","3","3","3","3","3","3","N/A","3","4","N/A","3","4","5","3","4","3","3","3","3","N/A","S0436","43.6379895083","-79.4367678371","309886.286","4832895.432"
2814732,"4153034","2017","2017","1957","PRIVATE","04","Parkdale-High Park","177 JAMESON AVE","7","73","2017-10-26","64","Evaluation needs to be conducted in 1 year","17","3","3","4","3","3","3","N/A","4","2","N/A","3","3","4","3","4","3","3","3","3","N/A","S0436","43.6385987342","-79.4361728843","309934.239","4832963.146"
2814733,"4154174","2017","2017","1985","SOCIAL HOUSING","15","Don Valley West","18 THORNCLIFFE PARK DR","7","109","2017-10-26","76","Evaluation needs to be conducted in 2 years","19","4","4","3","4","3","4","4","3","4","N/A","4","4","5","3","4","4","4","4","3","4","N1533","43.7043074064","-79.3469915731","317116.28","4840272.413"
2814734,"4154168","2017","2017","1959","PRIVATE","15","Don Valley West","36 THORNCLIFFE PARK DR","6","70","2017-10-26","54","Evaluation needs to be conducted in 1 year","18","2","3","2","2","2","1","3","3","2","N/A","2","2","4","4","3","3","4","3","4","N/A","N1533","43.702708953","-79.344590225","317309.891","4840096.148"
2814735,"4154454","2017","2017","1958","PRIVATE","06","York Centre","20 SKIPTON CRT","4","40","2017-10-26","79","Evaluation needs to be conducted in 2 years","18","4","3","4","3","4","4","N/A","4","4","4","4","4","5","4","4","4","4","4","4","N/A","N0627","43.736844271","-79.49297506","305369.286","4843919.864"
2814736,"4153518","2017","2017","1927","PRIVATE","13","Toronto Centre","16 ST JOSEPH ST","4","37","2017-10-26","69","Evaluation needs to be conducted in 2 years","16","4","3","4","4","3","3","N/A","3","3","N/A","3","4","5","3","3","4","N/A","3","3","N/A","S1321","43.6663961492","-79.3863015962","313953.812","4836055.585"
2814737,"4153399","2017","2017","1982","PRIVATE","10","Spadina-Fort York","20 ST PATRICK ST","15","256","2017-10-26","66","Evaluation needs to be conducted in 2 years","18","4","4","3","3","3","3","3","3","4","N/A","3","3","5","3","3","3","4","3","2","N/A","S1024","43.6509721376","-79.3893617427","313709.312","4834341.702"
2814738,"4154152","2017","2017","1966","PRIVATE","15","Don Valley West","47 THORNCLIFFE PARK DR","25","474","2017-10-26","61","Evaluation needs to be conducted in 1 year","18","3","3","4","3","3","3","4","3","4","N/A","2","2","3","3","2","3","4","3","3","N/A","N1533","43.700783732","-79.34267244","317464.875","4839882.563"
2814739,"4152731","2017","2017","1961","PRIVATE","21","Scarborough Centre","4 TREEWOOD ST","7","82","2017-10-26","65","Evaluation needs to be conducted in 1 year","17","3","4","4","2","4","1","N/A","3","3","N/A","3","2","4","4","4","4","3","3","4","N/A","E2129","43.7542817495","-79.2640565707","323784.661","4845839.897"
2814740,"4154481","2017","2017","1964","PRIVATE","08","Eglinton-Lawrence","2900 BATHURST ST","14","117","2017-10-26","72","Evaluation needs to be conducted in 2 years","19","3","4","5","4","4","3","3","4","4","3","4","3","4","3","3","3","4","4","3","N/A","N0827","43.7145347674","-79.4292156084","310488.473","4841399.748"
2814741,"4154980","2017","2017","1927","PRIVATE","12","Toronto-St. Paul's","227 VAUGHAN RD","4","24","2017-10-26","59","Evaluation needs to be conducted in 1 year","15","3","3","3","2","3","3","N/A","3","N/A","N/A","3","1","4","4","3","3","N/A","3","3","N/A","S1229","43.6877852335","-79.4233040903","310967.502","4838428.419"
2814742,"4154989","2017","2017","1934","PRIVATE","12","Toronto-St. Paul's","235 VAUGHAN RD","4","24","2017-10-26","69","Evaluation needs to be conducted in 2 years","15","3","3","3","3","4","4","N/A","3","N/A","N/A","3","4","4","4","4","3","N/A","3","4","N/A","S1229","43.6881730014","-79.4242567754","310890.66","4838471.429"
2814743,"4155029","2017","2017","1977","PRIVATE","12","Toronto-St. Paul's","787 VAUGHAN RD","4","38","2017-10-26","60","Evaluation needs to be conducted in 1 year","14","4","3","3","3","N/A","2","N/A","3","N/A","N/A","3","3","3","3","3","3","N/A","3","3","N/A","S1222","43.6952218624","-79.4479601796","308979.273","4839253.057"
2814744,"4154115","2017","2017","1960","PRIVATE","14","Toronto-Danforth","101 COSBURN AVE","10","73","2017-10-26","77","Evaluation needs to be conducted in 2 years","19","5","4","4","3","4","2","3","4","4","4","3","4","5","4","4","4","5","4","3","N/A","S1421","43.6889519222","-79.3496273223","316906.969","4838566.104"
2814745,"4152684","2017","2017","1962","PRIVATE","20","Scarborough Southwest","2323 EGLINTON AVE E","7","75","2017-10-26","73","Evaluation needs to be conducted in 2 years","17","3","4","4","3","2","3","N/A","4","3","N/A","3","3","5","5","4","4","5","4","3","N/A","E2023","43.731089491","-79.27051348","323259.124","4843268.708"
2814746,"4156443","2017","2017","1953","SOCIAL HOUSING","03","Etobicoke-Lakeshore","25 FORTY THIRD ST","3","41","2017-10-26","73","Evaluation needs to be conducted in 2 years","16","3","3","3","4","4","4","N/A","4","N/A","N/A","4","3","5","4","3","3","N/A","3","4","4","W0334","43.5903216537","-79.5464760633","301031.587","4827598.975"
2814747,"4156548","2017","2017","2010","PRIVATE","12","Toronto-St. Paul's","65 LILLIAN ST","10","141","2017-10-26","81","Evaluation needs to be conducted in 2 years","18","4","4","4","4","N/A","4","4","4","4","N/A","4","4","5","4","4","4","4","4","4","4","S1228","43.7061847","-79.393224881","313389.587","4840476.209"
2814748,"4153756","2017","2017","1962","PRIVATE","15","Don Valley West","375 MERTON ST","4","47","2017-10-26","73","Evaluation needs to be conducted in 2 years","18","4","3","4","3","4","2","N/A","3","3","4","3","4","5","4","4","4","4","4","4","N/A","N1534","43.697934721","-79.38501268","314052.709","4839560.517"
2814749,"4153736","2017","2017","1950","PRIVATE","11","University-Rosedale","83 ELM AVE","3","61","2017-10-26","70","Evaluation needs to be conducted in 2 years","18","4","4","4","4","4","3","N/A","3","2","4","4","2","5","3","3","4","4","3","3","N/A","S1131","43.6758876849","-79.3733881455","314993.648","4837111.547"
2814750,"4154871","2017","2017","1960","PRIVATE","16","Don Valley East","21 ECCLESTON DR","4","64","2017-10-26","61","Evaluation needs to be conducted in 1 year","19","3","2","4","3","3","2","2","3","5","3","3","2","5","3","3","3","3","3","3","N/A","N1628","43.7270536549","-79.3169518381","319531.775","4842804.342"
2814751,"4154645","2017","2017","1960","PRIVATE","06","York Centre","521-523 FINCH AVE W","6","179","2017-10-26","64","Evaluation needs to be conducted in 1 year","18","3","3","3","4","3","3","3","3","3","N/A","3","3","5","3","4","4","3","2","3","N/A","N0624","43.7729614499","-79.444496063","309267.54","4847942.623"
2814752,"4154639","2017","2017","1969","PRIVATE","06","York Centre","601 FINCH AVE W","14","170","2017-10-26","60","Evaluation needs to be conducted in 1 year","18","3","3","3","3","3","3","3","3","3","N/A","3","3","3","3","3","3","3","3","3","N/A","N0624","43.770708386","-79.45171713","308671.446","4847640.014"
2814753,"4156337","2017","2017","1970","PRIVATE","06","York Centre","190 EXBURY RD","19","154","2017-10-26","65","Evaluation needs to be conducted in 1 year","20","4","4","4","3","4","4","3","3","3","2","3","3","4","3","3","4","3","3","3","2","N0627","43.729239154","-79.509192255","304054.473","4843029.277"
2814754,"4155812","2017","2017","1970","PRIVATE","06","York Centre","200 EXBURY RD","20","154","2017-10-26","65","Evaluation needs to be conducted in 1 year","20","4","4","4","3","4","4","4","3","3","2","3","3","3","4","3","2","3","4","3","2","N0627","43.728487665","-79.509556463","304021.422","4842944.744"
2814755,"4153506","2017","2017","1940","PRIVATE","13","Toronto Centre","83 GLOUCESTER ST","3","27","2017-10-26","67","Evaluation needs to be conducted in 2 years","15","3","3","4","3","3","4","N/A","3","N/A","N/A","3","3","5","3","3","4","N/A","3","3","N/A","S1322","43.6673333722","-79.3809735781","314383.363","4836160.296"
2814756,"4152678","2017","2017","1971","PRIVATE","20","Scarborough Southwest","2223 EGLINTON AVE E","6","75","2017-10-26","68","Evaluation needs to be conducted in 2 years","18","4","3","4","3","4","2","4","3","3","N/A","3","3","5","2","3","5","3","2","5","N/A","E2023","43.729622459","-79.276709191","322772.838","4843098.516"
2814757,"4155555","2017","2017","1950","PRIVATE","03","Etobicoke-Lakeshore","55 FORTY SECOND ST","4","26","2017-10-26","61","Evaluation needs to be conducted in 1 year","16","3","3","3","3","N/A","4","N/A","2","3","N/A","3","3","5","3","3","2","3","3","3","N/A","W0334","43.5886442481","-79.5434170167","301278.522","4827412.487"
2814758,"4152978","2017","2017","1976","SOCIAL HOUSING","04","Parkdale-High Park","1355 KING ST W","11","136","2017-10-26","75","Evaluation needs to be conducted in 2 years","17","4","4","5","3","4","4","3","4","4","N/A","4","3","5","4","3","3","N/A","4","3","N/A","S0437","43.6375544172","-79.4328522141","310202.251","4832847.329"
2814759,"4155180","2017","2017","1964","PRIVATE","05","York South-Weston","777 JANE ST","9","106","2017-10-26","59","Evaluation needs to be conducted in 1 year","18","3","3","2","3","3","2","2","3","3","N/A","3","3","5","3","3","3","3","3","3","N/A","W0539","43.6730591704","-79.4935959279","305300.77","4836789.64"
2814760,"4154171","2017","2017","1962","PRIVATE","15","Don Valley West","4 GRANDSTAND PL","6","60","2017-10-26","74","Evaluation needs to be conducted in 2 years","18","4","4","3","4","4","3","4","3","4","N/A","4","3","5","4","4","3","4","4","3","N/A","N1533","43.7040551249","-79.3456519574","317224.299","4840244.586"
2814761,"4156549","2017","2017","1965","PRIVATE","12","Toronto-St. Paul's","88 REDPATH AVE","16","186","2017-10-26","77","Evaluation needs to be conducted in 2 years","19","4","4","4","3","4","2","4","4","4","N/A","3","4","5","4","4","4","4","4","4","4","S1228","43.706282514","-79.392569719","313442.376","4840487.143"
2814762,"4154895","2017","2017","1963","PRIVATE","16","Don Valley East","7 ROANOKE RD","9","113","2017-10-26","77","Evaluation needs to be conducted in 2 years","19","4","2","5","4","4","4","3","4","4","N/A","4","4","4","4","4","3","4","4","4","4","N1625","43.7408614769","-79.3286037917","318644.915","4844364.837"
2814763,"4156531","2017","2017","1963","PRIVATE","16","Don Valley East","7-9 ROANOKE RD","9","113","2017-10-26","73","Evaluation needs to be conducted in 2 years","19","4","2","5","4","3","4","3","4","3","N/A","3","4","5","4","3","3","4","4","3","4","N1625",NA,NA,"318685.876","4844377.291"
2814764,"4154894","2017","2017","1962","PRIVATE","16","Don Valley East","8 ROANOKE RD","13","111","2017-10-26","73","Evaluation needs to be conducted in 2 years","20","4","2","5","4","4","2","3","3","4","3","4","4","5","4","4","3","4","4","4","3","N1625","43.74157075","-79.328070218","318658.575","4844417.316"
2814765,"4156233","2017","2017","1962","PRIVATE","16","Don Valley East","10 ROANOKE RD","12","101","2017-10-26","77","Evaluation needs to be conducted in 2 years","20","4","2","5","4","4","4","4","4","4","3","4","4","5","4","4","3","4","4","4","3","N1625","43.7414398255","-79.3292349773","318749.293","4844445.005"
2814766,"4156391","2017","2017","1978","SOCIAL HOUSING","21","Scarborough Centre","1290 DANFORTH RD","8","179","2017-10-26","87","Evaluation needs to be conducted in 3 years","17","5","5","5","3","4","4","4","3","4","N/A","5","4","5","5","4","4","N/A","5","5","N/A","E2135","43.740755193","-79.246090296","325259.725","4844343.732"
2814767,"4152752","2017","2017","1967","PRIVATE","21","Scarborough Centre","1330 DANFORTH RD","4","48","2017-10-26","78","Evaluation needs to be conducted in 2 years","17","4","5","5","2","3","1","N/A","4","5","N/A","4","5","4","4","4","4","4","4","4","N/A","E2135","43.7429249533","-79.24595788","325245.967","4844582.508"
2814768,"4152911","2017","2017","1960","PRIVATE","04","Parkdale-High Park","111 RUNNYMEDE RD","4","16","2017-10-26","64","Evaluation needs to be conducted in 1 year","14","3","3","3","3","N/A","2","N/A","4","N/A","N/A","3","3","5","4","3","3","N/A","3","3","N/A","S0430","43.6505719581","-79.4757413114","306741.319","4834291.715"
2814769,"4152601","2017","2017","1972","PRIVATE","20","Scarborough Southwest","283 PHARMACY AVE","17","267","2017-10-25","66","Evaluation needs to be conducted in 2 years","20","3","3","4","3","3","4","3","3","2","3","3","2","5","4","4","3","3","4","3","4","E2028","43.7005263633","-79.285525406","322071.239","4839863.258"
